Renewal_Date,Sale,Main_Income,Addon_Income,Finance_Income,Gross_Price,Last_Yr_Gross_Price,Net_Premium,Previous_Renewals,First_Contact_Channel,Renewal_Offer_Type,Number_Of_Attempted_Policy_Ammendments,Diver_Age,Driver_Marital_Status,Driver_Occupation_Status,Driver_Licence_Type,Driver_Years_Licence_Held,Geographical_Area,Number_Of_Named_Drivers,Overnight_Parking,Annual_Mileage,Vehicle_Age,Vehicle_Years_Owned,Vehicle_Body_Type,Vehicle_No_Of_Doors,Vehicle_Engine_Size,Vehicle_Fuel_Type,Vehicle_Transmission,Vehicle_Liability_Category,No_Claims_Discount,Credit_Score,Previous_Discount,Data_Quality
20161208,1,83.04,37.2916,0,444.68,383.2,294.36,7,I,Passive,NULL,54,S,U,Z,16,2,0,5,9999,14,8,H,5,1497,P,M,5,9,561,0,OK
20161228,1,105.17,44.8704,43.57,463.48,501.18,235.84,7,I,Passive,NULL,41,M,E,Z,16,1,0,4,4999,16,4,E,5,1896,D,M,12,9,496,0,OK
20161219,0,73.81,24.4514,43.21,458.99,414.68,291.19,7,I,Passive,NULL,49,P,E,Z,16,8,0,1,9999,4,1,E,5,1591,P,M,,9,578,0,OK
20161210,1,90.97,45.082,62.17,661.15,690.46,424.2,7,I,Passive,NULL,34,M,E,Z,16,12,0,4,5999,4,2,E,5,1997,D,M,,6,569,0,OK
20161206,1,51.93,50.4768,37.92,403.22,388.25,235.28,2,T,Passive,NULL,53,M,H,Z,16,8,0,4,10000,6,3,E,5,1956,D,M,,9,574,0,OK
20161209,1,78.35,37.078,0,347.46,348.22,207.8,7,I,Passive,1,63,S,E,Z,16,7,0,4,8000,16,6,S,4,2435,P,M,14,9,562,0,OK
20161220,1,44.33,14.02,0,240.69,204.58,167,7,I,Passive,NULL,69,M,R,Z,16,12,0,1,9000,1,1,H,5,1248,P,M,,9,600,0,OK
20161223,1,64.08,73.7414,0,453.54,363.8,254.19,7,I,Passive,NULL,73,M,R,Z,16,7,0,1,7000,7,4,H,5,1997,P,A,7,9,590,1,OK
20160217,1,134.55,25.78,50.04,532.44,461.52,278.82,6,I,Passive,NULL,63,M,R,Z,15,12,0,3,12000,7,6,E,5,2393,P,M,14,9,572,0,OK
20160215,1,16.87,0,0,252.58,266.24,212.75,6,I,Passive,NULL,63,M,E,Z,15,12,1,4,7999,8,7,H,5,1560,D,M,5,9,604,0,OK
20160302,1,-41.32,19.09,42.49,452.08,322.44,390.83,6,I,Passive,NULL,69,M,E,Z,15,2,0,1,2000,8,2,H,5,1198,P,M,2,9,572,0,OK
20160226,1,36.1,45.7,0,410.98,315.57,262.98,6,I,Passive,NULL,54,S,U,Z,15,10,0,4,15000,11,8,H,5,1598,P,M,6,9,569,0,OK
20161113,1,3.73,19.63,35.77,380.26,254.4,284.22,6,T,Passive,NULL,48,S,E,Y,9,12,0,4,7000,25,6,E,5,4164,D,M,13,3,604,0,OK
20160126,1,106.4,0,47.4,504.15,481.31,308.83,5,I,Passive,1,39,M,E,Z,15,10,0,4,10000,6,1,E,5,1956,D,M,10,9,542,0,OK
20160420,1,66.06,25.98,43.2,459.72,377.03,287.24,6,I,Passive,NULL,68,M,R,Z,16,3,0,4,12000,2,0,H,5,1598,D,M,,9,605,0,OK
20160227,0,143.92,24.4,0,428.17,396.13,221.41,6,I,Passive,NULL,72,D,R,Z,15,12,1,3,6000,6,4,H,5,1248,P,M,,9,563,0,OK
20160301,0,106.82,23.36,35.17,373.78,359.57,178.03,6,I,Passive,NULL,56,M,E,Z,16,10,0,4,2999,17,7,S,4,1596,P,M,6,9,560,0,OK
20160220,1,2.3,19.09,25.68,272.94,231.51,203.39,5,I,Passive,NULL,48,M,E,Z,15,12,0,4,7999,3,2,E,5,1796,P,M,,9,560,0,OK
20160215,1,70.01,19.09,32.05,340.68,313.16,191.47,6,I,Passive,1,49,M,E,Z,15,5,0,4,7999,1,0,H,5,1149,P,M,,7,556,0,OK
20160224,1,41.35,25.1,36.13,384.12,314.26,250.45,6,I,Passive,NULL,62,M,E,Z,15,3,0,4,8000,13,8,E,5,1991,D,A,11,9,618,0,OK
20160704,1,51.75,41.402,39.12,415.59,378.84,259.2,8,I,Passive,NULL,55,M,S,Z,17,6,0,4,8000,3,0,H,5,1199,P,M,,9,550,0,OK
20160708,0,19.74,15.858,0,318.12,228.6,264.3,2,I,Passive,1,56,S,E,Z,35,2,0,1,6000,9,8,H,5,1390,P,M,7,9,594,1,OK
20160903,1,117.57,23.9162,40.21,427.3,426.68,213.77,8,I,Passive,NULL,58,S,E,Z,17,9,0,4,5000,8,2,H,5,1248,D,M,3,9,567,0,OK
20160212,1,333.16,38.64,84.01,892.9,819.97,361.15,7,T,Passive,NULL,55,S,E,Z,17,2,0,4,7000,12,8,H,5,1400,P,M,5,9,554,0,OK
20160203,1,221.37,0,73.56,781.87,564.36,422.55,7,I,Passive,NULL,55,P,U,Z,17,4,0,7,4000,13,1,S,4,1896,D,M,12,9,542,0,OK
20160817,1,71.91,42.3316,42.73,454.54,457.19,270.36,7,T,Passive,10,51,D,E,Z,17,10,0,5,4000,15,4,H,3,1388,P,M,4,9,481,0,OK
20161101,1,46.55,0,33.85,360.27,329.69,244.9,9,I,Passive,NULL,33,S,N,Z,14,8,0,4,8000,13,12,H,5,1769,P,M,6,9,531,0,OK
20161101,1,11.87,24.05,0,246,217.93,184.19,8,I,Passive,NULL,65,S,R,Z,18,3,0,4,3999,30,26,C,2,1600,P,M,13,9,584,1,OK
20161122,1,133.3,19.63,52.69,560.28,485.16,300.27,7,T,Passive,NULL,51,A,E,Z,17,12,2,3,5999,6,1,H,5,1956,D,M,10,9,568,0,OK
20161025,0,31.03,55.08,85.45,909.16,622.7,620.51,7,T,Active,NULL,66,S,U,Z,17,6,1,2,11999,15,1,B,2,1796,P,M,11,3,561,0,OK
20160612,1,42.22,0,0,326.08,276.07,248.92,7,I,Passive,NULL,66,M,E,Z,16,3,0,1,4000,11,3,H,5,1598,P,A,5,9,581,1,OK
20160629,1,126.07,0,37.21,395.64,390.28,193.96,7,I,Passive,NULL,66,M,E,Z,16,9,0,4,3999,19,8,H,5,1587,P,M,9,9,617,0,OK
20160610,0,11.33,19.63,0,269.6,234.92,209.75,7,I,Passive,NULL,55,P,E,Z,16,9,0,2,10000,8,3,H,5,1896,D,M,6,9,572,0,OK
20160303,1,16.28,23.35,0,238.74,192.24,177.79,6,I,Passive,NULL,59,M,E,Z,16,12,0,1,5999,1,1,H,5,1422,D,M,,9,609,0,OK
20160701,1,10.34,11.232,0,221.24,209.72,187.2,7,I,Passive,NULL,54,P,E,Z,17,10,0,4,7000,3,0,H,3,999,P,M,,9,569,1,OK
20160615,1,46.91,19.63,32.76,347.95,326.65,214.88,7,I,Passive,NULL,55,M,E,Z,16,10,0,4,10000,4,3,H,5,1242,P,M,,9,578,0,OK
20161005,1,23.86,16.4922,0,334.58,327.5,274.87,7,I,Passive,NULL,39,M,H,Z,17,9,0,1,10000,6,1,H,5,1598,D,M,,9,584,1,OK
20160610,0,32.17,19.63,63.61,676.38,561.36,495.31,7,I,Passive,3,38,M,H,Z,16,7,0,3,6999,11,4,E,5,1753,D,M,10,4,542,0,OK
20160611,0,45.3,26.02,0,377.44,314.53,266.36,8,I,Passive,NULL,47,M,E,Z,16,6,0,1,12000,5,5,E,5,1598,D,M,,9,567,0,OK
20160611,1,13.28,0,22.69,241.52,212.86,182.1,7,I,Passive,NULL,55,M,E,Z,16,10,0,4,4000,16,8,H,3,1100,P,M,1,9,555,0,OK
20160615,0,36.97,0,36,382.68,306.65,272.57,7,I,Passive,1,49,M,E,Z,16,8,0,1,4999,4,0,E,5,1956,D,M,,9,556,0,OK
20160618,1,7,22.99,0,190.02,181.37,140.03,7,I,Passive,1,63,M,E,Z,16,9,0,4,2000,17,8,H,5,1999,P,M,10,9,576,0,OK
20160610,1,55.81,0,0,489.1,379.35,380.89,7,I,Passive,NULL,45,P,E,Z,16,10,0,1,6000,12,1,H,5,1596,P,M,7,9,544,1,OK
20160709,0,13.14,36.896,0,271.91,264.02,205.6,6,T,Passive,1,53,M,H,Z,16,2,0,1,3999,15,15,S,4,1896,D,M,12,9,577,0,OK
20161120,1,132.71,52.39,50.64,537.98,459.15,221.18,7,I,Passive,NULL,66,M,R,Z,16,10,1,4,11000,8,8,H,5,1242,P,M,3,9,612,0,OK
20161106,1,0,0,0,0,214.33,0,7,I,Passive,NULL,54,M,E,Z,16,3,0,4,6999,17,14,H,3,1596,P,A,5,9,584,0,Unacceptable
20161106,1,3.46,19.63,47.4,503.88,455.34,384.48,7,I,Passive,NULL,48,M,E,Z,16,1,0,3,7999,7,4,H,5,1582,D,M,,5,546,0,OK
20160415,1,83.38,0,43.09,458.56,441.22,294.32,6,I,Passive,NULL,41,S,H,Z,15,1,0,4,7000,8,1,H,5,1560,D,M,6,9,530,0,OK
20160414,1,82,19.09,0,350.81,334.83,217.83,6,I,Passive,NULL,58,M,E,Z,15,9,0,4,5000,22,3,E,3,2389,P,M,10,9,548,0,OK
20161211,1,204.79,104.1736,75.01,798.21,933.72,325.06,7,I,Passive,NULL,32,P,S,Z,13,9,1,4,6000,14,1,E,5,1596,P,A,6,9,576,0,OK
20161207,0,81.82,0,76.57,814.73,904.65,577.25,7,I,Passive,NULL,33,P,E,Z,13,5,0,1,5000,9,2,H,5,1595,P,M,7,2,552,0,OK
20160116,1,54.47,25.01,0,358.57,301.52,247.03,6,T,Passive,1,74,W,R,Z,15,5,1,4,8000,1,0,H,5,1497,P,A,,9,596,1,OK
20160118,1,49.45,24.47,0,327.59,264.63,224.38,6,I,Passive,NULL,68,M,E,Z,15,5,0,4,4999,6,3,H,5,1582,D,A,5,9,630,0,OK
20160205,1,34.82,26.98,0,429.05,380.49,328.96,6,I,Passive,NULL,58,M,E,Z,15,3,0,3,5999,11,8,H,5,1753,D,M,6,9,591,0,OK
20160116,1,23.17,19.09,37.56,399.41,333.09,286.69,6,I,Passive,NULL,53,M,E,Z,15,9,0,4,7999,6,1,H,5,1242,P,M,,9,538,0,OK
20160105,1,17.36,5.38,0,271.33,251.5,224.41,6,I,Passive,NULL,51,M,E,Z,15,12,0,4,5999,7,1,H,5,1591,P,A,6,9,542,0,OK
20160208,0,5.86,23.33,0,226.34,203.27,176.96,6,I,Passive,NULL,58,M,E,Z,15,5,0,4,6000,10,9,H,5,1390,P,M,5,9,605,0,OK
20160118,1,138.66,0,83.04,882.75,775.4,588.35,6,I,Passive,NULL,40,M,E,Z,15,10,0,4,4999,10,5,H,5,1796,P,M,10,5,563,0,OK
20160504,1,48.11,29.98,35.65,378.93,334.34,230.79,4,I,Passive,1,69,P,E,Z,16,6,0,4,10000,1,0,H,5,999,P,M,,5,580,0,OK
20160125,1,27.05,22.26,20.65,219.89,213.48,132.1,6,I,Passive,NULL,64,M,E,Z,15,7,0,4,4999,11,8,H,5,998,P,M,1,9,584,0,OK
20160118,1,115.13,0,45.49,483.81,381,283.34,6,I,Passive,NULL,53,M,E,Z,15,9,0,4,7000,3,1,H,5,1956,D,M,,9,552,0,OK
20160127,1,101.87,6.24,42,446.32,343.38,260.02,6,I,Passive,NULL,58,M,S,Z,15,10,0,1,10000,18,1,E,5,1989,P,M,8,9,590,0,OK
20160211,1,53.57,10.89,0,349.7,367.44,250.26,6,I,Passive,NULL,76,M,R,Z,15,7,0,4,5000,11,0,E,5,1998,P,A,12,9,605,0,OK
20160118,0,52.93,28.82,55.56,590.64,488.75,405.57,6,I,Passive,NULL,70,M,R,Z,15,12,0,1,10000,8,5,H,5,1560,D,M,5,9,575,0,OK
20160115,0,14.26,5.32,27.49,292.74,215.35,222.04,5,I,Passive,NULL,65,M,R,Z,15,5,0,4,10000,11,8,B,2,1598,P,M,7,9,600,0,OK
20160625,1,80.76,19.63,33.48,356.3,312.47,187.84,6,I,Passive,NULL,63,M,E,Z,16,5,0,4,10999,7,7,H,5,1399,P,M,4,9,576,0,OK
20160227,1,23.46,0,28.81,306.22,327.23,228.73,6,T,Passive,NULL,73,M,E,Z,15,4,0,4,6000,12,7,H,3,1587,P,A,5,6,580,0,OK
20160215,1,26.54,33.59,0,234.83,228.49,150.49,6,I,Passive,1,62,P,E,Z,15,6,0,5,1999,1,0,H,5,1242,P,M,,9,564,0,OK
20160226,0,98.73,27.74,0,535.06,455.46,360.73,6,I,Passive,NULL,67,S,E,Z,15,3,0,3,4999,7,0,H,5,995,P,M,3,9,586,0,OK
20160215,0,370.48,64.79,224.29,2385.28,1768.34,1500.43,6,I,Passive,NULL,62,M,S,Z,13,4,0,1,3000,14,3,E,5,1995,D,M,8,6,559,0,OK
20160301,1,6.26,24.05,0,260.26,282.95,206.74,6,I,Passive,NULL,68,W,R,Z,16,12,0,4,5000,7,6,H,5,1390,P,M,4,9,607,0,OK
20160218,1,76.12,19.09,28.57,304.13,309.62,155.3,6,I,Passive,1,59,S,E,Z,15,6,2,4,9000,7,7,H,3,998,P,M,1,9,580,0,OK
20161105,1,52.82,40.963,0,371.77,305.28,254.05,5,T,Passive,NULL,68,A,R,Z,16,5,0,4,5000,4,4,H,5,1598,D,M,,9,585,1,OK
20160306,0,0,0,0,182.29,149.45,165.72,6,I,Passive,NULL,71,M,R,Z,15,12,0,3,2999,5,4,H,5,999,P,M,2,9,606,0,OK
20160309,1,70.1,19.09,50.52,536.95,542.27,353.02,6,I,Passive,4,51,A,N,Z,15,9,0,4,1500,11,0,H,5,1595,P,M,5,9,528,0,OK
20160220,1,6.89,19.09,18.72,198.84,192.38,137.76,6,I,Passive,NULL,54,M,H,Z,15,6,0,3,6999,17,13,H,5,1598,P,M,6,9,588,0,OK
20160511,1,46.08,38.32,49.68,527.81,477.04,347.83,6,I,Passive,NULL,53,P,E,Z,15,12,0,3,6000,12,0,H,5,1998,D,M,9,9,527,0,OK
20160510,1,2.45,29.98,0,592.25,375.5,502.79,6,I,Passive,NULL,63,S,E,Z,15,5,0,1,8000,6,2,H,5,1560,D,A,6,6,582,0,OK
20160118,1,75.63,19.09,0,412.91,362.64,280.65,6,I,Passive,1,62,M,E,Z,15,7,0,4,9999,10,0,H,5,1339,P,M,3,9,592,0,OK
20160122,0,73.3,0,0,260.12,292.67,163.17,6,I,Passive,NULL,49,P,E,Z,15,9,0,4,5000,17,8,H,5,1389,P,M,4,9,558,0,OK
20160130,0,32.67,58.13,0,284.11,223.58,138.95,6,I,Passive,NULL,54,P,S,Z,12,6,0,5,9999,15,8,H,5,1589,P,A,8,9,522,0,OK
20160120,1,28.86,26.35,40.8,433.6,390.98,302.54,6,I,Passive,1,72,M,R,Z,15,10,0,4,6999,12,2,E,5,1991,D,M,11,9,579,0,OK
20160119,1,68.05,19.09,36.85,392.23,356.89,235.93,6,I,Passive,NULL,44,P,H,Z,15,10,0,4,7000,11,8,E,5,1796,P,M,8,9,519,0,OK
20160116,0,132.17,0,66.37,706.31,593.22,449.59,6,I,Passive,NULL,59,S,R,Z,15,3,0,4,3000,14,3,H,5,1596,P,M,5,6,541,0,OK
20160418,1,15.61,3.05,0,160.36,139.88,127.4,6,I,Passive,NULL,68,S,E,Z,15,6,0,1,7999,26,17,S,4,1796,P,M,11,9,583,0,OK
20160413,0,71.69,23.52,31.92,339.37,300.24,184.69,6,I,Passive,NULL,64,D,E,Z,15,9,0,4,9000,9,4,H,5,989,P,A,3,9,606,0,OK
20160411,1,138.1,0,49.68,528.24,501.47,296.95,6,I,Passive,NULL,49,P,E,Z,15,10,0,7,9000,10,7,H,5,1910,D,M,7,9,541,0,OK
20160411,1,95.21,0,34.08,362.21,342.95,203.09,6,I,Passive,NULL,45,P,E,Z,15,12,1,4,2000,12,2,H,5,1490,P,A,7,9,547,0,OK
20160418,1,127.08,19.09,0,574.52,436.63,376.12,6,I,Passive,NULL,51,M,H,Z,15,3,0,3,9999,9,9,H,5,1598,P,A,7,9,581,0,OK
20160405,1,0,23.65,24.37,258.94,319.55,190.01,5,I,Passive,NULL,65,M,R,Z,15,8,0,3,25000,15,2,H,5,1396,P,M,7,9,567,1,OK
20160508,1,98.53,69.08,42.84,455.57,494.27,179.15,6,I,Passive,NULL,60,M,E,Z,15,7,0,1,5999,13,11,H,5,1796,P,A,7,9,545,0,OK
20160412,1,38.23,32.07,59.77,635.69,542.02,424.42,6,I,Passive,3,33,M,S,Z,14,12,0,4,9999,2,0,E,5,1598,D,M,,9,592,0,OK
20160412,1,64.21,24.06,33.72,358.16,308.77,207.13,6,I,Passive,NULL,59,S,E,Z,15,7,0,4,5000,16,8,H,5,1242,P,M,6,9,576,0,OK
20161016,1,15.91,28.6734,42.36,450.73,395.42,341.39,6,I,Passive,NULL,54,P,E,Z,16,6,0,1,5000,5,5,H,5,1398,P,M,,9,504,0,OK
20160412,1,170.72,0,68.53,728.86,513.92,429.58,6,I,Passive,1,32,M,E,Z,15,8,0,4,12000,5,0,E,5,1968,D,M,,9,522,0,OK
20160412,1,104.03,27.91,57,605.92,488.45,367.88,6,I,Passive,NULL,56,M,E,Z,15,3,0,4,6000,10,7,H,5,1596,P,A,7,9,584,0,OK
20160411,0,281.83,19.09,82.44,876.85,786.69,421.27,6,I,Passive,NULL,33,S,E,Y,10,7,0,4,5000,2,1,H,3,1364,P,M,,8,532,0,OK
20160607,1,187.54,30.72,93.97,999.7,836.16,587.24,6,I,Passive,NULL,33,M,E,Z,14,10,0,3,10000,6,2,H,5,1956,D,M,9,9,539,0,OK
20160607,0,124.03,85.97,72.12,766.8,547.15,379.19,6,I,Passive,NULL,64,S,S,Z,15,7,0,5,1300,12,12,E,5,1997,D,M,10,9,559,0,OK
20160209,1,11.1,25.34,33.85,360.05,349.94,260.67,5,I,Passive,NULL,46,M,E,Z,15,11,0,2,8000,4,4,H,3,1242,P,M,,9,493,0,OK
20160630,1,0,0,0,173.49,162.18,154.9,6,I,Passive,NULL,57,M,E,Z,15,5,0,4,6999,18,9,H,5,1598,P,A,4,9,584,0,OK
20160607,0,95.99,0,46.93,499.26,419.08,307.88,6,I,Passive,NULL,61,M,E,Z,15,12,1,4,9999,6,3,H,5,1586,P,M,,9,551,0,OK
20160616,1,83.43,19.63,57.01,606.58,610.49,387.62,5,I,Passive,NULL,57,P,U,Z,15,11,1,3,8000,10,5,H,5,1360,P,M,4,8,482,1,OK
20160709,1,98.77,30.72,46.82,498.37,449.7,270.49,6,I,Passive,2,34,P,E,Z,13,6,0,1,10000,1,0,H,3,1398,P,M,,9,546,0,OK
20160924,1,51.45,19.63,65.41,695.6,547.21,491.59,6,I,Passive,NULL,34,S,E,Z,14,9,0,4,8000,1,1,H,5,1461,D,M,,9,550,0,OK
20160709,1,244.11,29.39,78.96,839.79,793.54,406.85,6,I,Passive,NULL,52,P,E,Z,15,3,0,2,5000,11,2,S,4,1796,P,A,12,9,537,0,OK
20160711,1,65.59,38.39,49.56,526.62,471.67,319.6,6,I,Passive,NULL,66,M,E,Z,15,7,0,4,10000,4,1,E,5,1997,D,M,,9,583,1,OK
20161007,0,71.63,16.2,35.29,375.35,378.93,213.16,7,I,Passive,NULL,69,M,R,Z,16,9,0,4,5000,1,1,H,3,1499,P,A,,9,578,0,OK
20160911,1,153.8,32.76,74.64,794.28,685.74,427.14,7,I,Passive,1,60,D,E,Z,16,10,1,4,3999,9,5,H,3,1242,P,M,2,5,560,0,OK
20160226,1,212.47,63.36,92.76,986.08,820.45,508.55,6,I,Passive,NULL,60,M,E,Z,16,3,1,2,12000,2,0,E,5,1968,D,A,,9,577,0,OK
20160912,0,99.47,19.63,53.76,572.04,425.71,343.65,7,I,Passive,NULL,50,P,H,Z,16,5,0,4,5999,10,0,H,5,1896,D,M,6,9,581,0,OK
20161001,1,55.43,27.67,48.48,516,474.14,335.19,7,I,Passive,NULL,66,S,E,Z,17,3,0,3,10000,5,4,H,5,1398,P,A,,9,563,1,OK
20160924,1,133.03,19.63,43.56,462.86,431.29,221.71,7,I,Passive,NULL,73,W,R,Z,16,10,1,4,5999,13,13,H,3,1490,P,M,9,9,578,0,OK
20160914,0,34.15,26.11,0,369.26,286.29,270.13,7,I,Passive,NULL,75,M,R,Z,16,10,0,1,8000,12,8,S,4,1596,P,M,7,9,602,0,OK
20160813,1,37.29,19.63,0,375.25,376.22,278.12,6,I,Passive,NULL,73,M,R,Z,16,7,0,1,12000,4,4,H,5,1598,P,M,,9,595,1,OK
20160930,1,14.27,24.79,0,283.98,272.84,215.04,7,I,Passive,NULL,51,M,E,Z,16,5,0,4,12000,11,10,H,5,1386,P,A,4,9,590,0,OK
20160605,1,148.66,19.63,53.64,570.3,472.63,293.01,6,I,Passive,NULL,43,M,E,Z,16,3,0,4,10000,2,2,E,5,1997,D,M,,9,586,0,OK
20161026,0,131.56,19.63,43.09,458.01,422.16,219.27,7,I,Passive,NULL,59,P,E,Z,17,9,0,4,7000,3,3,H,5,1197,P,M,,9,528,0,OK
20160528,1,0,85.55,60.25,641.14,471.45,411.4,6,I,Passive,1,52,P,E,Z,15,5,0,5,8000,12,9,S,4,1339,P,M,8,9,574,0,OK
20160509,1,58.8,19.09,56.05,596.44,505.46,413.37,6,I,Passive,1,41,P,E,Z,15,9,0,4,5000,9,6,S,4,1995,D,M,15,9,566,0,OK
20160531,1,25.84,19.09,33.49,356.48,349.08,248.7,5,T,Passive,NULL,59,M,S,Z,15,7,0,1,4999,11,2,H,5,1598,P,M,5,8,537,0,OK
20160509,1,67.38,19.09,55.34,588.85,565.44,398.54,6,I,Passive,NULL,59,D,E,Z,15,1,0,3,9999,10,9,B,2,1598,P,M,7,7,551,0,OK
20160522,1,161.38,19.09,48.96,520.58,508.68,248.27,6,I,Passive,NULL,70,M,R,Y,9,3,1,3,2999,12,9,H,3,1389,P,A,5,9,592,0,OK
20160820,1,28.65,19.63,0,279.35,280.58,201.14,6,I,Passive,1,67,M,R,Z,15,7,0,1,6000,5,2,H,3,1248,P,M,,9,595,1,OK
20160818,1,41.87,0,21.61,229.67,267.09,143.9,6,I,Passive,1,63,D,E,Z,15,10,0,4,5000,23,9,H,3,998,P,A,3,9,606,0,OK
20160813,1,87.59,19.63,46.45,494.34,342.2,292.68,6,I,Passive,NULL,56,M,E,Z,15,8,0,1,4999,9,1,H,5,1461,D,M,6,9,584,0,OK
20160815,1,118.1,63.48,49.81,529.55,544.5,214.73,6,I,Passive,NULL,55,M,E,Z,15,9,0,4,5000,3,1,H,5,1686,D,M,,9,573,0,OK
20160813,1,248.46,19.63,75.61,804,736.06,382.25,6,T,Passive,NULL,47,M,E,Z,15,10,0,4,7000,9,3,S,4,2148,D,A,14,7,573,0,OK
20160602,1,55.56,19.63,65.41,695.48,587.43,487.37,5,I,Passive,NULL,32,S,S,Z,13,5,0,4,15000,4,3,H,5,1560,D,M,,6,555,0,OK
20160724,1,180.69,85.8,66.97,712.65,624.51,277.98,5,I,Passive,NULL,31,P,E,Y,9,6,0,4,3500,19,3,S,4,1597,P,M,7,9,501,0,OK
20160901,1,73.27,26.44,0,429.09,430.86,284.13,6,I,Passive,NULL,46,S,E,Z,16,9,0,1,3999,12,9,H,5,995,P,M,3,9,555,0,OK
20160813,1,286.26,19.63,86.76,922.61,945.6,440.4,6,I,Passive,1,50,P,S,Z,15,1,1,3,9000,14,1,H,5,1896,D,M,13,9,543,0,OK
20160814,1,198.74,0,65.16,692.45,758.13,361.34,6,I,Passive,2,60,M,E,Z,15,5,2,3,5000,1,0,H,5,1197,P,M,,9,594,0,OK
20160831,0,216.67,19.63,73.32,779.2,796.62,393.95,6,I,Passive,NULL,55,S,E,Z,15,1,1,4,4000,8,4,H,5,1598,P,M,6,9,565,0,OK
20160901,0,91.54,9.44,57.37,609.91,511.46,393.37,6,I,Passive,NULL,63,S,S,Z,16,3,0,4,6999,10,10,H,5,1390,P,A,4,9,574,0,OK
20160723,1,34.28,0,0,303.17,244.91,236.41,5,I,Passive,NULL,64,M,E,Z,15,9,0,4,5999,2,1,H,5,999,P,M,,9,597,0,OK
20160511,1,49.16,19.09,31.81,338.67,315.85,210.71,6,I,Passive,NULL,52,M,E,Z,13,9,0,3,6999,9,8,H,3,1242,P,M,4,9,545,0,OK
20160920,1,79.42,74.4418,61.44,653,500.1,367.53,6,I,Passive,NULL,73,M,R,Z,16,10,1,4,10000,10,1,E,5,1560,D,M,5,6,639,0,OK
20160519,0,126.97,19.09,73.33,779.28,736.67,495.71,6,I,Passive,1,29,M,H,Y,9,7,1,3,3000,10,0,E,5,1598,P,M,5,9,565,1,OK
20160511,1,26.41,19.09,0,325.25,311.13,250.18,6,I,Passive,NULL,69,M,E,Z,15,10,0,1,5999,16,13,H,5,1299,P,M,5,6,584,0,OK
20160528,1,19.97,0,36.36,386.66,333.94,298.48,6,I,Passive,NULL,64,M,E,Z,15,5,0,1,9999,8,5,H,3,999,P,A,3,4,588,0,OK
20160511,1,107.61,51.16,0,507.76,480.33,273.99,6,I,Passive,NULL,48,P,E,Z,15,5,0,2,12000,9,6,H,5,1896,D,M,6,9,580,0,OK
20160508,1,0.61,19.09,59.76,634.98,465.28,503.23,6,I,Passive,NULL,57,M,E,Z,12,9,0,4,8000,13,1,H,5,1390,P,A,5,9,570,0,OK
20160605,1,112.08,19.63,55.21,587.16,525.47,343.24,6,I,Passive,NULL,52,M,E,Z,15,1,0,3,12000,10,8,E,5,1997,D,M,,9,578,0,OK
20160220,0,13.03,19.09,39.84,423.15,397.96,316.34,5,T,Passive,NULL,31,P,E,Z,12,6,1,5,9520,13,2,H,5,1587,P,M,6,6,523,0,OK
20160607,1,125.63,63.48,83.53,888.82,835.16,497.87,6,I,Passive,NULL,33,S,E,Y,9,7,1,4,6000,9,5,E,5,1598,P,M,5,9,567,0,OK
20160609,1,26.59,25.93,0,352.18,306.48,262.6,6,I,Passive,NULL,48,M,H,Z,15,12,0,1,9000,1,1,E,5,1956,D,M,,9,571,0,OK
20160306,1,179.76,29.98,58.56,622.35,576.82,299.6,4,I,Passive,NULL,57,M,S,Z,13,2,0,4,2000,12,0,H,5,1360,P,M,4,9,558,1,OK
20160610,1,36.66,39.97,54.01,574.28,475.96,385.7,6,I,Passive,2,58,D,E,Z,15,7,1,1,7999,14,3,H,3,1199,P,M,3,9,572,0,OK
20160607,1,60.46,37.58,44.88,477.61,373.89,285.87,6,I,Passive,NULL,65,D,R,Z,15,12,1,1,7999,3,2,H,5,999,P,M,,9,544,0,OK
20160608,1,-19.57,76.87,56.17,596.97,520.69,391.43,6,T,Passive,1,32,S,U,Z,12,5,0,3,10000,14,5,E,5,1596,P,M,5,9,558,0,OK
20160629,0,87.29,25.34,0,392.06,367.46,238.03,6,I,Passive,NULL,72,M,E,Z,15,2,0,1,4999,16,9,H,3,1497,P,M,7,9,588,0,OK
20160610,0,224.87,0,0,671.61,581.98,374.78,6,I,Passive,NULL,48,S,E,Z,15,7,0,3,4000,9,1,C,2,1995,D,M,16,9,547,0,OK
20160613,1,12.16,4.5,0,228.51,187.76,187.85,6,I,Passive,NULL,72,M,R,Z,15,6,0,4,9999,13,11,E,5,2184,D,M,11,9,586,0,OK
20160912,1,19.52,89.192,49.69,528.81,356.81,306.2,6,I,Passive,2,70,M,R,Z,16,5,0,3,10000,4,3,H,5,1242,P,M,,9,595,0,OK
20160609,1,110.15,24.43,0,374.46,326.89,200.27,6,I,Passive,NULL,59,M,E,Z,14,9,0,4,10000,3,1,E,5,1596,P,A,,9,555,0,OK
20160619,0,240.24,52.39,83.89,892.39,718.66,400.4,6,I,Passive,1,54,D,E,Y,9,9,0,3,10000,1,0,H,5,1198,P,M,,6,546,0,OK
20160703,1,71.48,73.1532,47.16,501.01,444.32,247.22,6,I,Passive,NULL,58,M,N,Z,15,12,0,4,8999,9,8,H,5,1229,P,M,3,9,555,0,OK
